,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
0,RSRTC - 174533,Express Non AC Seater 2+3,08:45,16:00,07h 15m,INR 299,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
1,RSRTC - 188347,Super Luxury Volvo AC Seater Pushback 2+2,11:30,16:30,05h 00m,INR 602,8 Seats available,"4.2
187",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
2,RSRTC - 190115,Express Non AC Seater 2+3,12:00,19:30,07h 30m,INR 294,41 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
3,RSRTC - 169076,Express Non AC Seater 2+3,12:10,00:00,11h 50m,INR 299,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
4,RSRTC - 184043,Express Non AC Seater 2+3,12:45,19:00,06h 15m,INR 299,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
5,RSRTC - 183203,Express Non AC Seater 2+3,13:30,19:30,06h 00m,INR 299,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
6,RSRTC - 183141,Express Non AC Seater 2+3,14:35,21:00,06h 25m,INR 294,41 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
7,RSRTC - 192831,Express Non AC Seater 2+3,15:00,21:00,06h 00m,INR 285,42 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
8,RSRTC - 157454,Super Luxury Volvo AC Seater Pushback 2+2,16:00,21:00,05h 00m,INR 602,14 Seats available,"4.1
144",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
9,RSRTC - 193271,Express Non AC Seater 2+3,19:30,02:00,06h 30m,INR 294,41 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
10,RSRTC - 189622,Express Non AC Seater 2+3,22:00,05:00,07h 00m,INR 294,42 Seats available,"3.5
7",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
11,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,21:30,04h 30m,INR 550,19 Seats available,"4.5
286",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
12,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:55,04h 45m,INR 600,43 Seats available,"4.4
418",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
13,Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),12:50,17:20,04h 30m,INR 550,15 Seats available,"4.0
233",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
14,AdKalpana Travels,NON A/C Sleeper (2+1),22:00,04:54,06h 54m,INR 450,28 Seats available,"3.7
99",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
15,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 457,34 Seats available,"3.9
259",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
16,RSRTC - 192577,Express Non AC Seater 2+3,08:00,12:55,04h 55m,INR 229,46 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
17,RSRTC - 186250,Super Luxury Volvo AC Seater Pushback 2+2,09:16,13:20,04h 04m,INR 460,37 Seats available,"4.8
22",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
18,RSRTC - 174461,Express Non AC Seater 2+3,09:30,14:15,04h 45m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
19,RSRTC - 179321,Express Non AC Seater 2+3,10:00,14:30,04h 30m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
20,RSRTC - 193432,Express Non AC Seater 2+3,10:00,15:45,05h 45m,INR 226,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
21,RSRTC - 179320,Express Non AC Seater 2+3,10:15,14:40,04h 25m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
22,RSRTC - 164138,Express Non AC Seater 2+3,10:30,15:00,04h 30m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
23,RSRTC - 177048,Semi Deluxe Non AC Seater 2+2,10:45,15:50,05h 05m,INR 250,34 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
24,RSRTC - 182944,Express Non AC Seater 2+3,11:15,15:50,04h 35m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
25,RSRTC - 187798,Super Luxury Volvo AC Seater Pushback 2+2,11:55,15:50,03h 55m,INR 460,37 Seats available,"4.1
33",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
26,RSRTC - 156405,Express Non AC Seater 2+3,12:00,16:30,04h 30m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
27,RSRTC - 193811,Deluxe AC Seater 2+2,12:30,16:55,04h 25m,INR 404,37 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
28,RSRTC - 194137,Express Non AC Seater 2+3,12:35,17:15,04h 40m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
29,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,13:00,17:00,04h 00m,INR 460,37 Seats available,"3.9
55",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
30,RSRTC - 190571,Express Non AC Seater 2+3,13:25,18:00,04h 35m,INR 229,42 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
31,V k jain travels,NON A/C Seater/ Sleeper (2+1),08:45,13:50,05h 05m,INR 330,36 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
32,Jain travels regd,NON AC Seater / Sleeper 2+1,11:00,15:30,04h 30m,INR 330,36 Seats available,3.1,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
33,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,18:00,04h 00m,INR 430,40 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
34,M R Travels,A/C Seater / Sleeper (2+1),14:30,19:15,04h 45m,INR 605,38 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
35,M R Travels,A/C Seater / Sleeper (2+1),15:30,20:00,04h 30m,INR 500,35 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
36,RSRTC - 166423,Express Non AC Seater 2+3,08:10,12:05,03h 55m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
37,RSRTC - 168098,Express Non AC Seater 2+3,08:25,12:30,04h 05m,INR 211,46 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
38,RSRTC - 184796,Express Non AC Seater 2+3,08:50,12:55,04h 05m,INR 211,46 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
39,RSRTC - 193667,Express Non AC Seater 2+3,09:05,13:30,04h 25m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
40,RSRTC - 146314,Super Luxury Volvo AC Seater Pushback 2+2,09:15,12:30,03h 15m,INR 424,20 Seats available,"3.5
34",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
41,RSRTC - 169914,Express Non AC Seater 2+3,09:25,13:30,04h 05m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
42,RSRTC - 166417,Express Non AC Seater 2+3,09:30,13:35,04h 05m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
43,RSRTC - 168094,Express Non AC Seater 2+3,09:40,13:40,04h 00m,INR 211,46 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
44,RSRTC - 166468,Express Non AC Seater 2+3,10:00,14:00,04h 00m,INR 211,46 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
45,RSRTC - 185141,Super Luxury Volvo AC Seater Pushback 2+2,10:15,13:30,03h 15m,INR 424,25 Seats available,"2.9
24",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
46,RSRTC - 190506,Express Non AC Seater 2+3,10:25,14:50,04h 25m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
47,RSRTC - 190552,Express Non AC Seater 2+3,10:30,15:25,04h 55m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
48,RSRTC - 193343,Semi Deluxe Non AC Seater 2+2,10:45,14:45,04h 00m,INR 230,35 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
49,RSRTC - 172902,Express Non AC Seater 2+3,11:00,15:05,04h 05m,INR 211,41 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
50,RSRTC - 193585,Express Non AC Seater 2+3,11:05,15:45,04h 40m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
51,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,11:25,14:45,03h 20m,INR 300,38 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
52,V k jain travels,NON A/C Seater/ Sleeper (2+1),12:35,17:01,04h 26m,INR 350,36 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
53,Jain travels regd,NON AC Seater / Sleeper 2+1,14:40,18:30,03h 50m,INR 300,35 Seats available,"3.5
4",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
54,Jain travels regd,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 300,40 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
55,Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,INR 350,42 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
56,RSRTC - 179434,Express Non AC Seater 2+3,08:05,10:30,02h 25m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
57,RSRTC - 191918,Express Non AC Seater 2+3,08:05,10:00,01h 55m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
58,RSRTC - 184145,Express Non AC Seater 2+3,08:10,10:40,02h 30m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
59,RSRTC - 193699,Express Non AC Seater 2+3,08:32,10:45,02h 13m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
60,RSRTC - 188528,Express Non AC Seater 2+3,08:50,11:00,02h 10m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
61,RSRTC - 194071,Express Non AC Seater 2+3,08:55,11:10,02h 15m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
62,RSRTC - 193897,Express Non AC Seater 2+3,09:00,11:00,02h 00m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
63,RSRTC - 166145,Express Non AC Seater 2+3,09:00,11:45,02h 45m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
64,RSRTC - 175129,Express Non AC Seater 2+3,09:00,10:50,01h 50m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
65,RSRTC - 191327,Super Luxury Volvo AC Seater Pushback 2+2,09:15,11:00,01h 45m,INR 213,18 Seats available,"3.6
61",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
66,RSRTC - 177488,Express Non AC Seater 2+3,09:30,12:00,02h 30m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
67,RSRTC - 181372,Express Non AC Seater 2+3,09:35,11:50,02h 15m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
68,RSRTC - 193299,Super Luxury Volvo AC Seater Pushback 2+2,09:40,12:00,02h 20m,INR 255,19 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
69,RSRTC - 167609,Express Non AC Seater 2+3,09:45,12:00,02h 15m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
70,RSRTC - 194077,Express Non AC Seater 2+3,09:55,12:10,02h 15m,INR 129,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
71,Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),09:40,12:00,02h 20m,278,45 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
72,Garhwal Travels,AC Seater (2+2),12:53,15:15,02h 22m,INR 190.48,45 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
